OBJECTID;ID_0;ISO;NAME_0;ID_1;NAME_1
1537;123;LAO;Laos;10;Phôngsali
1544;123;LAO;Laos;17;Xaisômboun
1571;127;LBR;Liberia;3;Gbapolu
1572;127;LBR;Liberia;4;Grand Cape Mount
1573;127;LBR;Liberia;5;GrandBassa
1574;127;LBR;Liberia;6;GrandGedeh
1575;127;LBR;Liberia;7;GrandKru
1576;127;LBR;Liberia;8;Lofa
1578;127;LBR;Liberia;10;Maryland
1580;127;LBR;Liberia;12;Nimba
1581;127;LBR;Liberia;13;River Cess
1582;127;LBR;Liberia;14;River Gee
1583;127;LBR;Liberia;15;Sinoe
1732;135;MWI;Malawi;10;Likoma
1793;143;MUS;Mauritius;1;Agalega Islands
1803;143;MUS;Mauritius;11;Saint Brandon
1917;150;MNE;Montenegro;1;Šavnik
1933;150;MNE;Montenegro;17;Plužine
1995;156;NRU;Nauru;1;Aiwo
2034;160;NZL;New Zealand;4;Chatham Islands
2078;163;NGA;Nigeria;6;Bayelsa
2129;168;MNP;Northern Mariana Islands;1;Northern Islands
2174;172;PLW;Palau;4;Hatohobei
2175;172;PLW;Palau;5;Kayangel
2177;172;PLW;Palau;7;Melekeok
2178;172;PLW;Palau;8;Ngaraard
2179;172;PLW;Palau;9;Ngarchelong
2180;172;PLW;Palau;10;Ngardmau
2181;172;PLW;Palau;11;Ngatpang
2182;172;PLW;Palau;12;Ngchesar
2184;172;PLW;Palau;14;Ngiwal
2186;172;PLW;Palau;16;Sonsorol
2194;174;PAN;Panama;6;Emberá
2222;175;PNG;Papua New Guinea;21;Western Highlands
2275;179;PHL;Philippines;7;Apayao
2279;179;PHL;Philippines;11;Batanes
2473;185;COG;Republic of Congo;3;Cuvette-Ouest
2476;185;COG;Republic of Congo;6;Lékoumou
2477;185;COG;Republic of Congo;7;Likouala
2616;189;RWA;Rwanda;3;Iburasirazuba
2621;192;SHN;Saint Helena;3;Tristan da Cunha
2663;197;WSM;Samoa;10;Va'a-o-Fonoti
2696;201;SEN;Senegal;8;Louga
2785;209;SLB;Solomon Islands;2;Choiseul
2788;209;SLB;Solomon Islands;5;Isabel
2789;209;SLB;Solomon Islands;6;Makira Ulawa
2791;209;SLB;Solomon Islands;8;Rennell and Bellona
2792;209;SLB;Solomon Islands;9;Temotu
2795;210;SOM;Somalia;2;Bakool
2799;210;SOM;Somalia;6;Galguduud
2802;210;SOM;Somalia;9;Jubbada Dhexe
2805;210;SOM;Somalia;12;Nugaal
2806;210;SOM;Somalia;13;Sanaag
2839;214;SSD;South Sudan;2;Eastern Equatoria
2840;214;SSD;South Sudan;3;Jungoli
2841;214;SSD;South Sudan;4;Lakes
2843;214;SSD;South Sudan;6;Unity
2878;217;LKA;Sri Lanka;13;Kilinochchi
2919;220;SJM;Svalbard and Jan Mayen;1;Jan Mayen
2920;220;SJM;Svalbard and Jan Mayen;2;Svalbard
3123;231;TKL;Tokelau;1;Anafu
3124;231;TKL;Tokelau;2;Fakaofo
3125;231;TKL;Tokelau;3;Nukunonu
3128;232;TON;Tonga;3;Niuas
3264;238;TUV;Tuvalu;2;Nanumanga
3265;238;TUV;Tuvalu;3;Nanumea
3266;238;TUV;Tuvalu;4;Niulakita
3267;238;TUV;Tuvalu;5;Niutao
3268;238;TUV;Tuvalu;6;Nui
3269;238;TUV;Tuvalu;7;Nukufetau
3270;238;TUV;Tuvalu;8;Nukulaelae
3272;239;UGA;Uganda;1;Adjumani
3273;239;UGA;Uganda;2;Apac
3276;239;UGA;Uganda;5;Bundibugyo
3285;239;UGA;Uganda;14;Kaberamaido
3286;239;UGA;Uganda;15;Kalangala
3289;239;UGA;Uganda;18;Kamwenge
3290;239;UGA;Uganda;19;Kanungu
3291;239;UGA;Uganda;20;Kapchorwa
3293;239;UGA;Uganda;22;Katakwi
3295;239;UGA;Uganda;24;Kibale
3296;239;UGA;Uganda;25;Kiboga
3297;239;UGA;Uganda;26;Kisoro
3300;239;UGA;Uganda;29;Kumi
3302;239;UGA;Uganda;31;Lake Albert
3308;239;UGA;Uganda;37;Mayuge
3312;239;UGA;Uganda;41;Moyo
3316;239;UGA;Uganda;45;Nakapiripirit
3317;239;UGA;Uganda;46;Nakasongola
3318;239;UGA;Uganda;47;Nebbi
3319;239;UGA;Uganda;48;Ntungamo
3324;239;UGA;Uganda;53;Sembabule
3325;239;UGA;Uganda;54;Sironko
3329;239;UGA;Uganda;58;Yumbe
3369;243;UMI;United States Minor Outlying Islands;1;Baker
3370;243;UMI;United States Minor Outlying Islands;2;Howland
3371;243;UMI;United States Minor Outlying Islands;3;Jarvis island
3373;243;UMI;United States Minor Outlying Islands;5;Kingman Reef
3375;243;UMI;United States Minor Outlying Islands;7;Navassa
3376;243;UMI;United States Minor Outlying Islands;8;Palmyra
3464;247;VUT;Vanuatu;2;Penama
3468;247;VUT;Vanuatu;6;Torba
3526;250;VNM;Vietnam;33;Kiên Giang
3536;250;VNM;Vietnam;42;Ninh Bình
