OBJECTID;ID_0;ISO;NAME_0;ID_1;NAME_1
1070;95;GGY;Guernsey;6;Jethou
1086;96;GNB;Guinea-Bissau;7;Oio
1087;96;GNB;Guinea-Bissau;8;Quinara
1088;96;GNB;Guinea-Bissau;9;Tombali
1104;98;GUY;Guyana;8;Potaro-Siparuni
1110;99;HTI;Haiti;4;Nippes
1112;99;HTI;Haiti;6;Nord-Ouest
1499;118;KEN;Kenya;41;Tharaka-Nithi
1528;123;LAO;Laos;1;Attapu
1532;123;LAO;Laos;5;Houaphan
1536;123;LAO;Laos;9;Oudômxai
1543;123;LAO;Laos;16;Xaignabouri
1544;123;LAO;Laos;17;Xaisômboun
1545;123;LAO;Laos;18;Xiangkhoang
1574;127;LBR;Liberia;6;GrandGedeh
1575;127;LBR;Liberia;7;GrandKru
1576;127;LBR;Liberia;8;Lofa
1578;127;LBR;Liberia;10;Maryland
1581;127;LBR;Liberia;13;River Cess
1582;127;LBR;Liberia;14;River Gee
1583;127;LBR;Liberia;15;Sinoe
1732;135;MWI;Malawi;10;Likoma
1746;135;MWI;Malawi;24;Phalombe
1786;142;MRT;Mauritania;7;Hodh ech Chargui
1787;142;MRT;Mauritania;8;Hodh el Gharbi
1790;142;MRT;Mauritania;11;Tagant
1793;143;MUS;Mauritius;1;Agalega Islands
1803;143;MUS;Mauritius;11;Saint Brandon
1917;150;MNE;Montenegro;1;Šavnik
1933;150;MNE;Montenegro;17;Plužine
1995;156;NRU;Nauru;1;Aiwo
2078;163;NGA;Nigeria;6;Bayelsa
2129;168;MNP;Northern Mariana Islands;1;Northern Islands
2174;172;PLW;Palau;4;Hatohobei
2175;172;PLW;Palau;5;Kayangel
2178;172;PLW;Palau;8;Ngaraard
2179;172;PLW;Palau;9;Ngarchelong
2180;172;PLW;Palau;10;Ngardmau
2186;172;PLW;Palau;16;Sonsorol
2222;175;PNG;Papua New Guinea;21;Western Highlands
2658;197;WSM;Samoa;5;Gaga'emauga
2661;197;WSM;Samoa;8;Satupa'itea
2674;199;STP;São Tomé and Príncipe;1;Príncipe
2696;201;SEN;Senegal;8;Louga
2788;209;SLB;Solomon Islands;5;Isabel
2789;209;SLB;Solomon Islands;6;Makira Ulawa
2791;209;SLB;Solomon Islands;8;Rennell and Bellona
2792;209;SLB;Solomon Islands;9;Temotu
2802;210;SOM;Somalia;9;Jubbada Dhexe
2806;210;SOM;Somalia;13;Sanaag
2839;214;SSD;South Sudan;2;Eastern Equatoria
2840;214;SSD;South Sudan;3;Jungoli
2843;214;SSD;South Sudan;6;Unity
2878;217;LKA;Sri Lanka;13;Kilinochchi
2917;219;SUR;Suriname;9;Sipaliwini
2919;220;SJM;Svalbard and Jan Mayen;1;Jan Mayen
2920;220;SJM;Svalbard and Jan Mayen;2;Svalbard
3123;231;TKL;Tokelau;1;Anafu
3124;231;TKL;Tokelau;2;Fakaofo
3125;231;TKL;Tokelau;3;Nukunonu
3128;232;TON;Tonga;3;Niuas
3264;238;TUV;Tuvalu;2;Nanumanga
3265;238;TUV;Tuvalu;3;Nanumea
3266;238;TUV;Tuvalu;4;Niulakita
3267;238;TUV;Tuvalu;5;Niutao
3268;238;TUV;Tuvalu;6;Nui
3269;238;TUV;Tuvalu;7;Nukufetau
3270;238;TUV;Tuvalu;8;Nukulaelae
3271;238;TUV;Tuvalu;9;Vaitupu
3272;239;UGA;Uganda;1;Adjumani
3273;239;UGA;Uganda;2;Apac
3274;239;UGA;Uganda;3;Arua
3275;239;UGA;Uganda;4;Bugiri
3276;239;UGA;Uganda;5;Bundibugyo
3279;239;UGA;Uganda;8;Gulu
3286;239;UGA;Uganda;15;Kalangala
3289;239;UGA;Uganda;18;Kamwenge
3290;239;UGA;Uganda;19;Kanungu
3293;239;UGA;Uganda;22;Katakwi
3295;239;UGA;Uganda;24;Kibale
3296;239;UGA;Uganda;25;Kiboga
3297;239;UGA;Uganda;26;Kisoro
3298;239;UGA;Uganda;27;Kitgum
3300;239;UGA;Uganda;29;Kumi
3301;239;UGA;Uganda;30;Kyenjojo
3302;239;UGA;Uganda;31;Lake Albert
3307;239;UGA;Uganda;36;Masindi
3308;239;UGA;Uganda;37;Mayuge
3312;239;UGA;Uganda;41;Moyo
3316;239;UGA;Uganda;45;Nakapiripirit
3317;239;UGA;Uganda;46;Nakasongola
3318;239;UGA;Uganda;47;Nebbi
3319;239;UGA;Uganda;48;Ntungamo
3320;239;UGA;Uganda;49;Pader
3324;239;UGA;Uganda;53;Sembabule
3325;239;UGA;Uganda;54;Sironko
3329;239;UGA;Uganda;58;Yumbe
3369;243;UMI;United States Minor Outlying Islands;1;Baker
3370;243;UMI;United States Minor Outlying Islands;2;Howland
3371;243;UMI;United States Minor Outlying Islands;3;Jarvis island
3373;243;UMI;United States Minor Outlying Islands;5;Kingman Reef
3375;243;UMI;United States Minor Outlying Islands;7;Navassa
3376;243;UMI;United States Minor Outlying Islands;8;Palmyra
3464;247;VUT;Vanuatu;2;Penama
3468;247;VUT;Vanuatu;6;Torba
3526;250;VNM;Vietnam;33;Kiên Giang
3536;250;VNM;Vietnam;42;Ninh Bình
