OBJECTID;ID_0;ISO;NAME_0;ID_1;NAME_1
902;76;FRO;Faroe Islands;3;Sandoyar
909;77;FJI;Fiji;4;Rotuma
945;82;ATF;French Southern Territories;1;Îles Éparses
947;82;ATF;French Southern Territories;3;Îles Saint Paul et Amsterdam
959;84;GMB;Gambia;2;Lower River
1003;89;GRC;Greece;2;Athos
1011;90;GRL;Greenland;2;Northeast Greenland National Park
1066;95;GGY;Guernsey;2;Brecqhou
1070;95;GGY;Guernsey;6;Jethou
1077;95;GGY;Guernsey;13;Sark
1086;96;GNB;Guinea-Bissau;7;Oio
1087;96;GNB;Guinea-Bissau;8;Quinara
1088;96;GNB;Guinea-Bissau;9;Tombali
1097;98;GUY;Guyana;1;Barima-Waini
1104;98;GUY;Guyana;8;Potaro-Siparuni
1499;118;KEN;Kenya;41;Tharaka-Nithi
1528;123;LAO;Laos;1;Attapu
1534;123;LAO;Laos;7;Louang Namtha
1536;123;LAO;Laos;9;Oudômxai
1542;123;LAO;Laos;15;Xékong
1543;123;LAO;Laos;16;Xaignabouri
1544;123;LAO;Laos;17;Xaisômboun
1545;123;LAO;Laos;18;Xiangkhoang
1570;127;LBR;Liberia;2;Bong
1571;127;LBR;Liberia;3;Gbapolu
1572;127;LBR;Liberia;4;Grand Cape Mount
1573;127;LBR;Liberia;5;GrandBassa
1574;127;LBR;Liberia;6;GrandGedeh
1575;127;LBR;Liberia;7;GrandKru
1576;127;LBR;Liberia;8;Lofa
1578;127;LBR;Liberia;10;Maryland
1580;127;LBR;Liberia;12;Nimba
1581;127;LBR;Liberia;13;River Cess
1582;127;LBR;Liberia;14;River Gee
1583;127;LBR;Liberia;15;Sinoe
1732;135;MWI;Malawi;10;Likoma
1745;135;MWI;Malawi;23;Ntchisi
1746;135;MWI;Malawi;24;Phalombe
1781;142;MRT;Mauritania;2;Assaba
1786;142;MRT;Mauritania;7;Hodh ech Chargui
1787;142;MRT;Mauritania;8;Hodh el Gharbi
1790;142;MRT;Mauritania;11;Tagant
1793;143;MUS;Mauritius;1;Agalega Islands
1803;143;MUS;Mauritius;11;Saint Brandon
1807;144;MYT;Mayotte;3;Bandrele
1808;144;MYT;Mayotte;4;Boueni
1813;144;MYT;Mayotte;9;Kani-Keli
1917;150;MNE;Montenegro;1;Šavnik
1933;150;MNE;Montenegro;17;Plužine
1995;156;NRU;Nauru;1;Aiwo
2078;163;NGA;Nigeria;6;Bayelsa
2129;168;MNP;Northern Mariana Islands;1;Northern Islands
2174;172;PLW;Palau;4;Hatohobei
2175;172;PLW;Palau;5;Kayangel
2178;172;PLW;Palau;8;Ngaraard
2179;172;PLW;Palau;9;Ngarchelong
2180;172;PLW;Palau;10;Ngardmau
2182;172;PLW;Palau;12;Ngchesar
2186;172;PLW;Palau;16;Sonsorol
2193;174;PAN;Panama;5;Darién
2194;174;PAN;Panama;6;Emberá
2222;175;PNG;Papua New Guinea;21;Western Highlands
2275;179;PHL;Philippines;7;Apayao
2298;179;PHL;Philippines;30;Dinagat Islands
2473;185;COG;Republic of Congo;3;Cuvette-Ouest
2476;185;COG;Republic of Congo;6;Lékoumou
2479;185;COG;Republic of Congo;9;Plateaux
2621;192;SHN;Saint Helena;3;Tristan da Cunha
2660;197;WSM;Samoa;7;Palauli
2661;197;WSM;Samoa;8;Satupa'itea
2674;199;STP;São Tomé and Príncipe;1;Príncipe
2696;201;SEN;Senegal;8;Louga
2785;209;SLB;Solomon Islands;2;Choiseul
2788;209;SLB;Solomon Islands;5;Isabel
2789;209;SLB;Solomon Islands;6;Makira Ulawa
2791;209;SLB;Solomon Islands;8;Rennell and Bellona
2792;209;SLB;Solomon Islands;9;Temotu
2799;210;SOM;Somalia;6;Galguduud
2802;210;SOM;Somalia;9;Jubbada Dhexe
2804;210;SOM;Somalia;11;Mudug
2805;210;SOM;Somalia;12;Nugaal
2806;210;SOM;Somalia;13;Sanaag
2809;210;SOM;Somalia;16;Sool
2840;214;SSD;South Sudan;3;Jungoli
2841;214;SSD;South Sudan;4;Lakes
2843;214;SSD;South Sudan;6;Unity
2847;214;SSD;South Sudan;10;West Equatoria
2919;220;SJM;Svalbard and Jan Mayen;1;Jan Mayen
2920;220;SJM;Svalbard and Jan Mayen;2;Svalbard
3123;231;TKL;Tokelau;1;Anafu
3124;231;TKL;Tokelau;2;Fakaofo
3125;231;TKL;Tokelau;3;Nukunonu
3128;232;TON;Tonga;3;Niuas
3263;238;TUV;Tuvalu;1;Funafuti
3264;238;TUV;Tuvalu;2;Nanumanga
3265;238;TUV;Tuvalu;3;Nanumea
3266;238;TUV;Tuvalu;4;Niulakita
3267;238;TUV;Tuvalu;5;Niutao
3268;238;TUV;Tuvalu;6;Nui
3269;238;TUV;Tuvalu;7;Nukufetau
3270;238;TUV;Tuvalu;8;Nukulaelae
3271;238;TUV;Tuvalu;9;Vaitupu
3273;239;UGA;Uganda;2;Apac
3276;239;UGA;Uganda;5;Bundibugyo
3277;239;UGA;Uganda;6;Bushenyi
3280;239;UGA;Uganda;9;Hoima
3285;239;UGA;Uganda;14;Kaberamaido
3286;239;UGA;Uganda;15;Kalangala
3289;239;UGA;Uganda;18;Kamwenge
3290;239;UGA;Uganda;19;Kanungu
3291;239;UGA;Uganda;20;Kapchorwa
3295;239;UGA;Uganda;24;Kibale
3296;239;UGA;Uganda;25;Kiboga
3297;239;UGA;Uganda;26;Kisoro
3298;239;UGA;Uganda;27;Kitgum
3299;239;UGA;Uganda;28;Kotido
3300;239;UGA;Uganda;29;Kumi
3301;239;UGA;Uganda;30;Kyenjojo
3302;239;UGA;Uganda;31;Lake Albert
3307;239;UGA;Uganda;36;Masindi
3308;239;UGA;Uganda;37;Mayuge
3312;239;UGA;Uganda;41;Moyo
3316;239;UGA;Uganda;45;Nakapiripirit
3317;239;UGA;Uganda;46;Nakasongola
3318;239;UGA;Uganda;47;Nebbi
3319;239;UGA;Uganda;48;Ntungamo
3321;239;UGA;Uganda;50;Pallisa
3323;239;UGA;Uganda;52;Rukungiri
3324;239;UGA;Uganda;53;Sembabule
3325;239;UGA;Uganda;54;Sironko
3329;239;UGA;Uganda;58;Yumbe
3369;243;UMI;United States Minor Outlying Islands;1;Baker
3370;243;UMI;United States Minor Outlying Islands;2;Howland
3371;243;UMI;United States Minor Outlying Islands;3;Jarvis island
3373;243;UMI;United States Minor Outlying Islands;5;Kingman Reef
3375;243;UMI;United States Minor Outlying Islands;7;Navassa
3376;243;UMI;United States Minor Outlying Islands;8;Palmyra
3464;247;VUT;Vanuatu;2;Penama
3526;250;VNM;Vietnam;33;Kiên Giang
3536;250;VNM;Vietnam;42;Ninh Bình
