OBJECTID;ID_0;ISO;NAME_0;ID_1;NAME_1
2788;209;SLB;Solomon Islands;5;Isabel
2789;209;SLB;Solomon Islands;6;Makira Ulawa
2791;209;SLB;Solomon Islands;8;Rennell and Bellona
2802;210;SOM;Somalia;9;Jubbada Dhexe
2847;214;SSD;South Sudan;10;West Equatoria
2919;220;SJM;Svalbard and Jan Mayen;1;Jan Mayen
2920;220;SJM;Svalbard and Jan Mayen;2;Svalbard
3116;229;TLS;Timor-Leste;12;Manufahi
3123;231;TKL;Tokelau;1;Anafu
3124;231;TKL;Tokelau;2;Fakaofo
3125;231;TKL;Tokelau;3;Nukunonu
3128;232;TON;Tonga;3;Niuas
3264;238;TUV;Tuvalu;2;Nanumanga
3265;238;TUV;Tuvalu;3;Nanumea
3266;238;TUV;Tuvalu;4;Niulakita
3267;238;TUV;Tuvalu;5;Niutao
3268;238;TUV;Tuvalu;6;Nui
3269;238;TUV;Tuvalu;7;Nukufetau
3270;238;TUV;Tuvalu;8;Nukulaelae
3271;238;TUV;Tuvalu;9;Vaitupu
3272;239;UGA;Uganda;1;Adjumani
3276;239;UGA;Uganda;5;Bundibugyo
3285;239;UGA;Uganda;14;Kaberamaido
3286;239;UGA;Uganda;15;Kalangala
3289;239;UGA;Uganda;18;Kamwenge
3290;239;UGA;Uganda;19;Kanungu
3291;239;UGA;Uganda;20;Kapchorwa
3293;239;UGA;Uganda;22;Katakwi
3295;239;UGA;Uganda;24;Kibale
3296;239;UGA;Uganda;25;Kiboga
3299;239;UGA;Uganda;28;Kotido
3300;239;UGA;Uganda;29;Kumi
3301;239;UGA;Uganda;30;Kyenjojo
3302;239;UGA;Uganda;31;Lake Albert
3308;239;UGA;Uganda;37;Mayuge
3311;239;UGA;Uganda;40;Moroto
3312;239;UGA;Uganda;41;Moyo
3316;239;UGA;Uganda;45;Nakapiripirit
3317;239;UGA;Uganda;46;Nakasongola
3320;239;UGA;Uganda;49;Pader
3321;239;UGA;Uganda;50;Pallisa
3325;239;UGA;Uganda;54;Sironko
3329;239;UGA;Uganda;58;Yumbe
3369;243;UMI;United States Minor Outlying Islands;1;Baker
3370;243;UMI;United States Minor Outlying Islands;2;Howland
3371;243;UMI;United States Minor Outlying Islands;3;Jarvis island
3372;243;UMI;United States Minor Outlying Islands;4;Johnston
3373;243;UMI;United States Minor Outlying Islands;5;Kingman Reef
3374;243;UMI;United States Minor Outlying Islands;6;Midway
3375;243;UMI;United States Minor Outlying Islands;7;Navassa
3376;243;UMI;United States Minor Outlying Islands;8;Palmyra
3464;247;VUT;Vanuatu;2;Penama
3468;247;VUT;Vanuatu;6;Torba
3536;250;VNM;Vietnam;42;Ninh Bình
