OBJECTID;ID_0;ISO;NAME_0;ID_1;NAME_1
312;27;BTN;Bhutan;3;Dagana
313;27;BTN;Bhutan;4;Gasa
314;27;BTN;Bhutan;5;Haa
315;27;BTN;Bhutan;6;Lhuentse
316;27;BTN;Bhutan;7;Monggar
318;27;BTN;Bhutan;9;Pemagatshel
319;27;BTN;Bhutan;10;Punakha
324;27;BTN;Bhutan;15;Trashigang
325;27;BTN;Bhutan;16;Trongsa
326;27;BTN;Bhutan;17;Tsirang
327;27;BTN;Bhutan;18;Wangduephodrang
328;27;BTN;Bhutan;19;Yangtse
329;27;BTN;Bhutan;20;Zhemgang
342;30;BIH;Bosnia and Herzegovina;1;Brcko
388;35;VGB;British Virgin Islands;1;Anegada
389;35;VGB;British Virgin Islands;2;Jost Van Dyke
390;35;VGB;British Virgin Islands;3;Other Islands
430;38;BFA;Burkina Faso;6;Centre-Sud
432;38;BFA;Burkina Faso;8;Est
435;38;BFA;Burkina Faso;11;Plateau-Central
438;39;BDI;Burundi;1;Bubanza
441;39;BDI;Burundi;4;Bururi
442;39;BDI;Burundi;5;Cankuzo
443;39;BDI;Burundi;6;Cibitoke
445;39;BDI;Burundi;8;Karuzi
446;39;BDI;Burundi;9;Kayanza
447;39;BDI;Burundi;10;Kirundo
448;39;BDI;Burundi;11;Makamba
449;39;BDI;Burundi;12;Muramvya
450;39;BDI;Burundi;13;Muyinga
451;39;BDI;Burundi;14;Mwaro
452;39;BDI;Burundi;15;Ngozi
453;39;BDI;Burundi;16;Rutana
454;39;BDI;Burundi;17;Ruyigi
464;40;KHM;Cambodia;10;Kep
466;40;KHM;Cambodia;12;Krong Pailin
468;40;KHM;Cambodia;14;Môndól Kiri
472;40;KHM;Cambodia;18;Preah Vihéar
499;42;CAN;Canada;8;Nunavut
508;43;CPV;Cape Verde;4;Mosteiros
509;43;CPV;Cape Verde;5;Paúl
515;43;CPV;Cape Verde;11;São Domingos
517;43;CPV;Cape Verde;13;São Lourenço dos Órgãos
518;43;CPV;Cape Verde;14;São Miguel
522;43;CPV;Cape Verde;18;Santa Catarina do Fogo
526;43;CPV;Cape Verde;22;Tarrafal
536;46;CAF;Central African Republic;3;Basse-Kotto
539;46;CAF;Central African Republic;6;Kémo
540;46;CAF;Central African Republic;7;Lobaye
542;46;CAF;Central African Republic;9;Mbomou
543;46;CAF;Central African Republic;10;Nana-Grébizi
544;46;CAF;Central African Republic;11;Nana-Mambéré
548;46;CAF;Central African Republic;15;Ouham
550;46;CAF;Central African Republic;17;Vakaga
551;47;TCD;Chad;1;Barh el Ghazel
552;47;TCD;Chad;2;Batha
555;47;TCD;Chad;5;Ennedi Est
556;47;TCD;Chad;6;Ennedi Ouest
557;47;TCD;Chad;7;Guéra
558;47;TCD;Chad;8;Hadjer-Lamis
559;47;TCD;Chad;9;Kanem
563;47;TCD;Chad;13;Mandoul
564;47;TCD;Chad;14;Mayo-Kebbi Est
565;47;TCD;Chad;15;Mayo-Kebbi Ouest
568;47;TCD;Chad;18;Salamat
569;47;TCD;Chad;19;Sila
570;47;TCD;Chad;20;Tandjilé
571;47;TCD;Chad;21;Tibesti
573;47;TCD;Chad;23;Wadi Fira
635;53;COL;Colombia;15;Guainía
651;53;COL;Colombia;31;Vaupés
785;67;DMA;Dominica;2;Saint David
793;67;DMA;Dominica;10;Saint Peter
810;68;ECU;Ecuador;17;Orellana
860;71;GNQ;Equatorial Guinea;1;Annobón
861;71;GNQ;Equatorial Guinea;2;Bioko Norte
862;71;GNQ;Equatorial Guinea;3;Bioko Sur
863;71;GNQ;Equatorial Guinea;4;Centro Sur
864;71;GNQ;Equatorial Guinea;5;Kié-Ntem
866;71;GNQ;Equatorial Guinea;7;Wele-Nzas
892;74;ETH;Ethiopia;4;Benshangul-Gumaz
894;74;ETH;Ethiopia;6;Gambela Peoples
902;76;FRO;Faroe Islands;3;Sandoyar
909;77;FJI;Fiji;4;Rotuma
945;82;ATF;French Southern Territories;1;Îles Éparses
946;82;ATF;French Southern Territories;2;Îles Crozet
947;82;ATF;French Southern Territories;3;Îles Saint Paul et Amsterdam
960;84;GMB;Gambia;3;Maccarthy Island
962;84;GMB;Gambia;5;Upper River
1003;89;GRC;Greece;2;Athos
1011;90;GRL;Greenland;2;Northeast Greenland National Park
1066;95;GGY;Guernsey;2;Brecqhou
1070;95;GGY;Guernsey;6;Jethou
1077;95;GGY;Guernsey;13;Sark
1080;96;GNB;Guinea-Bissau;1;Bafatá
1086;96;GNB;Guinea-Bissau;7;Oio
1087;96;GNB;Guinea-Bissau;8;Quinara
1088;96;GNB;Guinea-Bissau;9;Tombali
1095;97;GIN;Guinea;7;Mamou
1097;98;GUY;Guyana;1;Barima-Waini
1104;98;GUY;Guyana;8;Potaro-Siparuni
1125;101;HND;Honduras;9;Gracias a Dios
1499;118;KEN;Kenya;41;Tharaka-Nithi
1532;123;LAO;Laos;5;Houaphan
1534;123;LAO;Laos;7;Louang Namtha
1536;123;LAO;Laos;9;Oudômxai
1537;123;LAO;Laos;10;Phôngsali
1538;123;LAO;Laos;11;Saravan
1543;123;LAO;Laos;16;Xaignabouri
1544;123;LAO;Laos;17;Xaisômboun
1545;123;LAO;Laos;18;Xiangkhoang
1565;126;LSO;Lesotho;7;Mokhotlong
1571;127;LBR;Liberia;3;Gbapolu
1572;127;LBR;Liberia;4;Grand Cape Mount
1574;127;LBR;Liberia;6;GrandGedeh
1575;127;LBR;Liberia;7;GrandKru
1576;127;LBR;Liberia;8;Lofa
1578;127;LBR;Liberia;10;Maryland
1580;127;LBR;Liberia;12;Nimba
1581;127;LBR;Liberia;13;River Cess
1582;127;LBR;Liberia;14;River Gee
1583;127;LBR;Liberia;15;Sinoe
1636;133;MKD;Macedonia;5;Caška
1670;133;MKD;Macedonia;39;Konce
1678;133;MKD;Macedonia;47;Lozovo
1690;133;MKD;Macedonia;59;Plasnica
1712;133;MKD;Macedonia;81;Vraneštica
1715;133;MKD;Macedonia;84;Zelenikovo
1727;135;MWI;Malawi;5;Chitipa
1730;135;MWI;Malawi;8;Karonga
1732;135;MWI;Malawi;10;Likoma
1747;135;MWI;Malawi;25;Rumphi
1770;138;MLI;Mali;4;Kidal
1781;142;MRT;Mauritania;2;Assaba
1785;142;MRT;Mauritania;6;Guidimaka
1786;142;MRT;Mauritania;7;Hodh ech Chargui
1787;142;MRT;Mauritania;8;Hodh el Gharbi
1788;142;MRT;Mauritania;9;Inchiri
1790;142;MRT;Mauritania;11;Tagant
1793;143;MUS;Mauritius;1;Agalega Islands
1803;143;MUS;Mauritius;11;Saint Brandon
1805;144;MYT;Mayotte;1;Acoua
1806;144;MYT;Mayotte;2;Bandraboua
1807;144;MYT;Mayotte;3;Bandrele
1808;144;MYT;Mayotte;4;Boueni
1810;144;MYT;Mayotte;6;Chirongui
1811;144;MYT;Mayotte;7;Dembeni
1813;144;MYT;Mayotte;9;Kani-Keli
1817;144;MYT;Mayotte;13;Mtsamboro
1820;144;MYT;Mayotte;16;Sada
1821;144;MYT;Mayotte;17;Tsingoni
1917;150;MNE;Montenegro;1;Šavnik
1933;150;MNE;Montenegro;17;Plužine
1988;155;NAM;Namibia;7;Ohangwena
1995;156;NRU;Nauru;1;Aiwo
2004;156;NRU;Nauru;10;Ijuw
2034;160;NZL;New Zealand;4;Chatham Islands
2078;163;NGA;Nigeria;6;Bayelsa
2117;166;PRK;North Korea;8;Kumgangsan
2129;168;MNP;Northern Mariana Islands;1;Northern Islands
2137;169;NOR;Norway;5;Finnmark
2149;169;NOR;Norway;17;Troms
2173;172;PLW;Palau;3;Angaur
2174;172;PLW;Palau;4;Hatohobei
2175;172;PLW;Palau;5;Kayangel
2178;172;PLW;Palau;8;Ngaraard
2179;172;PLW;Palau;9;Ngarchelong
2180;172;PLW;Palau;10;Ngardmau
2181;172;PLW;Palau;11;Ngatpang
2182;172;PLW;Palau;12;Ngchesar
2183;172;PLW;Palau;13;Ngeremlengui
2184;172;PLW;Palau;14;Ngiwal
2186;172;PLW;Palau;16;Sonsorol
2193;174;PAN;Panama;5;Darién
2194;174;PAN;Panama;6;Emberá
2198;174;PAN;Panama;10;Ngöbe Buglé
2209;175;PNG;Papua New Guinea;8;Gulf
2222;175;PNG;Papua New Guinea;21;Western Highlands
2275;179;PHL;Philippines;7;Apayao
2279;179;PHL;Philippines;11;Batanes
2282;179;PHL;Philippines;14;Biliran
2298;179;PHL;Philippines;30;Dinagat Islands
2301;179;PHL;Philippines;33;Ifugao
2318;179;PHL;Philippines;50;Mountain Province
2321;179;PHL;Philippines;53;North Cotabato
2331;179;PHL;Philippines;63;Quirino
2333;179;PHL;Philippines;65;Romblon
2336;179;PHL;Philippines;68;Siquijor
2473;185;COG;Republic of Congo;3;Cuvette-Ouest
2476;185;COG;Republic of Congo;6;Lékoumou
2614;189;RWA;Rwanda;1;Amajyaruguru
2616;189;RWA;Rwanda;3;Iburasirazuba
2621;192;SHN;Saint Helena;3;Tristan da Cunha
2655;197;WSM;Samoa;2;Aiga-i-le-Tai
2658;197;WSM;Samoa;5;Gaga'emauga
2659;197;WSM;Samoa;6;Gagaifomauga
2660;197;WSM;Samoa;7;Palauli
2661;197;WSM;Samoa;8;Satupa'itea
2664;197;WSM;Samoa;11;Vaisigano
2674;199;STP;São Tomé and Príncipe;1;Príncipe
2692;201;SEN;Senegal;4;Kédougou
2695;201;SEN;Senegal;7;Kolda
2696;201;SEN;Senegal;8;Louga
2784;209;SLB;Solomon Islands;1;Central
2785;209;SLB;Solomon Islands;2;Choiseul
2788;209;SLB;Solomon Islands;5;Isabel
2789;209;SLB;Solomon Islands;6;Makira Ulawa
2790;209;SLB;Solomon Islands;7;Malaita
2791;209;SLB;Solomon Islands;8;Rennell and Bellona
2792;209;SLB;Solomon Islands;9;Temotu
2794;210;SOM;Somalia;1;Awdal
2795;210;SOM;Somalia;2;Bakool
2798;210;SOM;Somalia;5;Bay
2799;210;SOM;Somalia;6;Galguduud
2800;210;SOM;Somalia;7;Gedo
2801;210;SOM;Somalia;8;Hiiraan
2802;210;SOM;Somalia;9;Jubbada Dhexe
2803;210;SOM;Somalia;10;Jubbada Hoose
2804;210;SOM;Somalia;11;Mudug
2805;210;SOM;Somalia;12;Nugaal
2806;210;SOM;Somalia;13;Sanaag
2809;210;SOM;Somalia;16;Sool
2838;214;SSD;South Sudan;1;Central Equatoria
2839;214;SSD;South Sudan;2;Eastern Equatoria
2840;214;SSD;South Sudan;3;Jungoli
2842;214;SSD;South Sudan;5;North Bahr-al-Ghazal
2843;214;SSD;South Sudan;6;Unity
2878;217;LKA;Sri Lanka;13;Kilinochchi
2884;217;LKA;Sri Lanka;19;Mullaitivu
2917;219;SUR;Suriname;9;Sipaliwini
2919;220;SJM;Svalbard and Jan Mayen;1;Jan Mayen
2920;220;SJM;Svalbard and Jan Mayen;2;Svalbard
3001;227;TZA;Tanzania;4;Geita
3004;227;TZA;Tanzania;7;Katavi
3018;227;TZA;Tanzania;21;Rukwa
3021;227;TZA;Tanzania;24;Simiyu
3025;227;TZA;Tanzania;28;Zanzibar North
3107;229;TLS;Timor-Leste;3;Ambeno
3110;229;TLS;Timor-Leste;6;Covalima
3112;229;TLS;Timor-Leste;8;Ermera
3114;229;TLS;Timor-Leste;10;Liquiçá
3123;231;TKL;Tokelau;1;Anafu
3124;231;TKL;Tokelau;2;Fakaofo
3125;231;TKL;Tokelau;3;Nukunonu
3126;232;TON;Tonga;1;'Eua
3127;232;TON;Tonga;2;Ha'apai
3128;232;TON;Tonga;3;Niuas
3258;237;TCA;Turks and Caicos Islands;2;Middle Caicos
3259;237;TCA;Turks and Caicos Islands;3;North Caicos
3261;237;TCA;Turks and Caicos Islands;5;Salt Cay
3263;238;TUV;Tuvalu;1;Funafuti
3264;238;TUV;Tuvalu;2;Nanumanga
3265;238;TUV;Tuvalu;3;Nanumea
3266;238;TUV;Tuvalu;4;Niulakita
3267;238;TUV;Tuvalu;5;Niutao
3268;238;TUV;Tuvalu;6;Nui
3269;238;TUV;Tuvalu;7;Nukufetau
3270;238;TUV;Tuvalu;8;Nukulaelae
3271;238;TUV;Tuvalu;9;Vaitupu
3272;239;UGA;Uganda;1;Adjumani
3273;239;UGA;Uganda;2;Apac
3276;239;UGA;Uganda;5;Bundibugyo
3277;239;UGA;Uganda;6;Bushenyi
3279;239;UGA;Uganda;8;Gulu
3280;239;UGA;Uganda;9;Hoima
3283;239;UGA;Uganda;12;Kabale
3284;239;UGA;Uganda;13;Kabarole
3285;239;UGA;Uganda;14;Kaberamaido
3286;239;UGA;Uganda;15;Kalangala
3288;239;UGA;Uganda;17;Kamuli
3289;239;UGA;Uganda;18;Kamwenge
3290;239;UGA;Uganda;19;Kanungu
3292;239;UGA;Uganda;21;Kasese
3293;239;UGA;Uganda;22;Katakwi
3294;239;UGA;Uganda;23;Kayunga
3295;239;UGA;Uganda;24;Kibale
3296;239;UGA;Uganda;25;Kiboga
3297;239;UGA;Uganda;26;Kisoro
3298;239;UGA;Uganda;27;Kitgum
3299;239;UGA;Uganda;28;Kotido
3300;239;UGA;Uganda;29;Kumi
3301;239;UGA;Uganda;30;Kyenjojo
3302;239;UGA;Uganda;31;Lake Albert
3305;239;UGA;Uganda;34;Luwero
3307;239;UGA;Uganda;36;Masindi
3308;239;UGA;Uganda;37;Mayuge
3312;239;UGA;Uganda;41;Moyo
3313;239;UGA;Uganda;42;Mpigi
3316;239;UGA;Uganda;45;Nakapiripirit
3317;239;UGA;Uganda;46;Nakasongola
3319;239;UGA;Uganda;48;Ntungamo
3320;239;UGA;Uganda;49;Pader
3321;239;UGA;Uganda;50;Pallisa
3322;239;UGA;Uganda;51;Rakai
3323;239;UGA;Uganda;52;Rukungiri
3324;239;UGA;Uganda;53;Sembabule
3325;239;UGA;Uganda;54;Sironko
3326;239;UGA;Uganda;55;Soroti
3329;239;UGA;Uganda;58;Yumbe
3369;243;UMI;United States Minor Outlying Islands;1;Baker
3370;243;UMI;United States Minor Outlying Islands;2;Howland
3371;243;UMI;United States Minor Outlying Islands;3;Jarvis island
3373;243;UMI;United States Minor Outlying Islands;5;Kingman Reef
3375;243;UMI;United States Minor Outlying Islands;7;Navassa
3376;243;UMI;United States Minor Outlying Islands;8;Palmyra
3464;247;VUT;Vanuatu;2;Penama
3468;247;VUT;Vanuatu;6;Torba
3526;250;VNM;Vietnam;33;Kiên Giang
3536;250;VNM;Vietnam;42;Ninh Bình
3562;252;WLF;Wallis and Futuna;1;Alo
3563;252;WLF;Wallis and Futuna;2;Singave
