OBJECTID;ID_0;ISO;NAME_0;ID_1;NAME_1
2129;168;MNP;Northern Mariana Islands;1;Northern Islands
2137;169;NOR;Norway;5;Finnmark
2149;169;NOR;Norway;17;Troms
2174;172;PLW;Palau;4;Hatohobei
2175;172;PLW;Palau;5;Kayangel
2180;172;PLW;Palau;10;Ngardmau
2181;172;PLW;Palau;11;Ngatpang
2186;172;PLW;Palau;16;Sonsorol
2194;174;PAN;Panama;6;Emberá
2222;175;PNG;Papua New Guinea;21;Western Highlands
2275;179;PHL;Philippines;7;Apayao
2473;185;COG;Republic of Congo;3;Cuvette-Ouest
2476;185;COG;Republic of Congo;6;Lékoumou
2574;188;RUS;Russia;46;Nenets
2696;201;SEN;Senegal;8;Louga
2785;209;SLB;Solomon Islands;2;Choiseul
2788;209;SLB;Solomon Islands;5;Isabel
2789;209;SLB;Solomon Islands;6;Makira Ulawa
2791;209;SLB;Solomon Islands;8;Rennell and Bellona
2792;209;SLB;Solomon Islands;9;Temotu
2795;210;SOM;Somalia;2;Bakool
2839;214;SSD;South Sudan;2;Eastern Equatoria
2841;214;SSD;South Sudan;4;Lakes
2842;214;SSD;South Sudan;5;North Bahr-al-Ghazal
2847;214;SSD;South Sudan;10;West Equatoria
2919;220;SJM;Svalbard and Jan Mayen;1;Jan Mayen
2920;220;SJM;Svalbard and Jan Mayen;2;Svalbard
3123;231;TKL;Tokelau;1;Anafu
3124;231;TKL;Tokelau;2;Fakaofo
3125;231;TKL;Tokelau;3;Nukunonu
3128;232;TON;Tonga;3;Niuas
3264;238;TUV;Tuvalu;2;Nanumanga
3265;238;TUV;Tuvalu;3;Nanumea
3266;238;TUV;Tuvalu;4;Niulakita
3267;238;TUV;Tuvalu;5;Niutao
3268;238;TUV;Tuvalu;6;Nui
3269;238;TUV;Tuvalu;7;Nukufetau
3270;238;TUV;Tuvalu;8;Nukulaelae
3271;238;TUV;Tuvalu;9;Vaitupu
3276;239;UGA;Uganda;5;Bundibugyo
3285;239;UGA;Uganda;14;Kaberamaido
3286;239;UGA;Uganda;15;Kalangala
3289;239;UGA;Uganda;18;Kamwenge
3290;239;UGA;Uganda;19;Kanungu
3291;239;UGA;Uganda;20;Kapchorwa
3295;239;UGA;Uganda;24;Kibale
3296;239;UGA;Uganda;25;Kiboga
3297;239;UGA;Uganda;26;Kisoro
3299;239;UGA;Uganda;28;Kotido
3301;239;UGA;Uganda;30;Kyenjojo
3302;239;UGA;Uganda;31;Lake Albert
3308;239;UGA;Uganda;37;Mayuge
3316;239;UGA;Uganda;45;Nakapiripirit
3317;239;UGA;Uganda;46;Nakasongola
3319;239;UGA;Uganda;48;Ntungamo
3321;239;UGA;Uganda;50;Pallisa
3325;239;UGA;Uganda;54;Sironko
3329;239;UGA;Uganda;58;Yumbe
3369;243;UMI;United States Minor Outlying Islands;1;Baker
3370;243;UMI;United States Minor Outlying Islands;2;Howland
3371;243;UMI;United States Minor Outlying Islands;3;Jarvis island
3373;243;UMI;United States Minor Outlying Islands;5;Kingman Reef
3375;243;UMI;United States Minor Outlying Islands;7;Navassa
3376;243;UMI;United States Minor Outlying Islands;8;Palmyra
3536;250;VNM;Vietnam;42;Ninh Bình
